geometry,city,EV_stations,parking,edges,parking_space,civic,restaurant,park,school,node,Community_centre,place_of_worship,university,cinema,library,commercial,retail,townhall,government,residential,population,predicted_EV_stations
"POLYGON ((7.084638413119076 49.19904335304943, 7.084810187885829 49.19459617153754, 7.078077539565315 49.19448429294158, 7.077905161847179 49.19893145701199, 7.084638413119076 49.19904335304943))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.084810187885829 49.19459617153754, 7.0849819203491275 49.190148986138155, 7.078249874831751 49.190037124980556, 7.078077539565315 49.19448429294158, 7.084810187885829 49.19459617153754))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.0849819203491275 49.190148986138155, 7.085153610522392 49.18570179685132, 7.078422167659953 49.18558995312899, 7.078249874831751 49.190037124980556, 7.0849819203491275 49.190148986138155))",Saarbrucken,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.085153610522392 49.18570179685132, 7.085325258419039 49.181254603677104, 7.078594418063384 49.181142777386945, 7.078422167659953 49.18558995312899, 7.085153610522392 49.18570179685132))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.085325258419039 49.181254603677104, 7.085465016639898 49.17763282224726, 7.084141399999999 49.17710730000001, 7.0832729671507515 49.1767705046533, 7.0787666260555 49.17669559775448, 7.078594418063384 49.181142777386945, 7.085325258419039 49.181254603677104))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.0832729671507515 49.1767705046533, 7.0788304371317645 49.17504743162283, 7.0787666260555 49.17669559775448, 7.0832729671507515 49.1767705046533))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.082462626160478 49.255278655703414, 7.0827939 49.255664100000004, 7.0832078 49.255897, 7.0831778 49.255732999999985, 7.0831529 49.25558409999999, 7.0829379 49.2551911, 7.0826192 49.2539487, 7.082517249785431 49.25386900595621, 7.082462626160478 49.255278655703414))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.082701417345601 49.24911545352524, 7.085689400000001 49.248492, 7.085468777504048 49.24800726113625, 7.0827460948123315 49.2479620930858, 7.082701417345601 49.24911545352524))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.085468777504048 49.24800726113625, 7.0853166000000005 49.24767289999999, 7.0872913 49.246669099999984, 7.0870123 49.2460771, 7.087047300000001 49.2456272, 7.089059 49.245826199999996, 7.08924 49.24584519999999, 7.089499 49.245871199999996, 7.08957073466178 49.24587920355737, 7.089657666544445 49.24362663201414, 7.082918335804593 49.24351495434086, 7.0827460948123315 49.2479620930858, 7.085468777504048 49.24800726113625))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.089657666544445 49.24362663201414, 7.089829260635507 49.23917947196954, 7.083090534345374 49.23906781170768, 7.082918335804593 49.24351495434086, 7.089657666544445 49.24362663201414))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.089829260635507 49.23917947196954, 7.090000812437298 49.23473230803986, 7.0832626904481595 49.23462066518633, 7.083090534345374 49.23906781170768, 7.089829260635507 49.23917947196954))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.090000812437298 49.23473230803986, 7.0901723219632515 49.230285140225206, 7.083434804126432 49.230173514776894, 7.0832626904481595 49.23462066518633, 7.090000812437298 49.23473230803986))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.0901723219632515 49.230285140225206, 7.090343789226795 49.2258379685256, 7.083606875393666 49.2257263604794, 7.083434804126432 49.230173514776894, 7.0901723219632515 49.230285140225206))",Saarbrucken,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.090343789226795 49.2258379685256, 7.090515214241349 49.22139079294115, 7.083778904263327 49.22127920229396, 7.083606875393666 49.2257263604794, 7.090343789226795 49.2258379685256))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.090515214241349 49.22139079294115, 7.090686597020332 49.216943613471884, 7.083950890748883 49.21683204022058, 7.083778904263327 49.22127920229396, 7.090515214241349 49.22139079294115))",Saarbrucken,0,0,34,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.090686597020332 49.216943613471884, 7.090857937577152 49.21249643011788, 7.084122834863787 49.212384874259385, 7.083950890748883 49.21683204022058, 7.090686597020332 49.216943613471884))",Saarbrucken,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.090857937577152 49.21249643011788, 7.091029235925212 49.2080492428792, 7.084294736621492 49.207937704410405, 7.084122834863787 49.212384874259385, 7.090857937577152 49.21249643011788))",Saarbrucken,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.091029235925212 49.2080492428792, 7.0912004920779115 49.20360205175592, 7.084466596035442 49.20349053067374, 7.084294736621492 49.207937704410405, 7.091029235925212 49.2080492428792))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.0912004920779115 49.20360205175592, 7.091371706048644 49.199154856748116, 7.084638413119076 49.19904335304943, 7.084466596035442 49.20349053067374, 7.0912004920779115 49.20360205175592))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.091371706048644 49.199154856748116, 7.0915428778507925 49.194707657855815, 7.084810187885829 49.19459617153754, 7.084638413119076 49.19904335304943, 7.091371706048644 49.199154856748116))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.0915428778507925 49.194707657855815, 7.091714007497742 49.19026045507913, 7.0849819203491275 49.190148986138155, 7.084810187885829 49.19459617153754, 7.0915428778507925 49.194707657855815))",Saarbrucken,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.091714007497742 49.19026045507913, 7.091885095002861 49.185813248418086, 7.085153610522392 49.18570179685132, 7.0849819203491275 49.190148986138155, 7.091714007497742 49.19026045507913))",Saarbrucken,0,1,16,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.091885095002861 49.185813248418086, 7.092056140379524 49.18136603787275, 7.085325258419039 49.181254603677104, 7.085153610522392 49.18570179685132, 7.091885095002861 49.185813248418086))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.092056140379524 49.18136603787275, 7.0920950717352325 49.18035366206314, 7.0899334 49.1793923, 7.0893123000000005 49.179095800000006, 7.0859269 49.17781620000001, 7.085465016639898 49.17763282224726, 7.085325258419039 49.181254603677104, 7.092056140379524 49.18136603787275))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.08957073466178 49.24587920355737, 7.0898862000000005 49.2459144, 7.0919976 49.2468141, 7.092150600000002 49.24688999999999, 7.0934521 49.24747860000001, 7.0948627 49.247351800000004, 7.093945000000001 49.247747999999994, 7.093669400000001 49.2480689, 7.093640751867941 49.2481424446158, 7.096226007145969 49.248185090244206, 7.096397038928017 49.243737916731384, 7.089657666544445 49.24362663201414, 7.08957073466178 49.24587920355737))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.093640751867941 49.2481424446158, 7.0936024 49.2482409, 7.0937624 49.2490688, 7.0945302 49.2500567, 7.094857200000001 49.25031570000001, 7.095037200000001 49.2503537, 7.0955381 49.25045659999999, 7.0958251 49.250513600000005, 7.0961290974468545 49.250704450928104, 7.096226007145969 49.248185090244206, 7.093640751867941 49.2481424446158))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.096397038928017 49.243737916731384, 7.09656802855613 49.23929073933653, 7.089829260635507 49.23917947196954, 7.089657666544445 49.24362663201414, 7.096397038928017 49.243737916731384))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.09656802855613 49.23929073933653, 7.096738976043701 49.23484355805971, 7.090000812437298 49.23473230803986, 7.089829260635507 49.23917947196954, 7.09656802855613 49.23929073933653))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.096738976043701 49.23484355805971, 7.096909881404117 49.23039637290099, 7.0901723219632515 49.230285140225206, 7.090000812437298 49.23473230803986, 7.096738976043701 49.23484355805971))",Saarbrucken,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.096909881404117 49.23039637290099, 7.097080744650757 49.22594918386044, 7.090343789226795 49.2258379685256, 7.0901723219632515 49.230285140225206, 7.096909881404117 49.23039637290099))",Saarbrucken,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.097080744650757 49.22594918386044, 7.097251565796998 49.221501990938116, 7.090515214241349 49.22139079294115, 7.090343789226795 49.2258379685256, 7.097080744650757 49.22594918386044))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.097251565796998 49.221501990938116, 7.097422344856206 49.21705479413408, 7.090686597020332 49.216943613471884, 7.090515214241349 49.22139079294115, 7.097251565796998 49.221501990938116))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.097422344856206 49.21705479413408, 7.097593081841745 49.212607593448396, 7.090857937577152 49.21249643011788, 7.090686597020332 49.216943613471884, 7.097422344856206 49.21705479413408))",Saarbrucken,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.097593081841745 49.212607593448396, 7.097763776766973 49.20816038888113, 7.091029235925212 49.2080492428792, 7.090857937577152 49.21249643011788, 7.097593081841745 49.212607593448396))",Saarbrucken,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.097763776766973 49.20816038888113, 7.097934429645239 49.20371318043236, 7.0912004920779115 49.20360205175592, 7.091029235925212 49.2080492428792, 7.097763776766973 49.20816038888113))",Saarbrucken,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.097934429645239 49.20371318043236, 7.09810504048989 49.19926596810212, 7.091371706048644 49.199154856748116, 7.0912004920779115 49.20360205175592, 7.097934429645239 49.20371318043236))",Saarbrucken,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.09810504048989 49.19926596810212, 7.098275609314264 49.194818751890516, 7.0915428778507925 49.194707657855815, 7.091371706048644 49.199154856748116, 7.09810504048989 49.19926596810212))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.098275609314264 49.194818751890516, 7.098446136131696 49.190371531797574, 7.091714007497742 49.19026045507913, 7.0915428778507925 49.194707657855815, 7.098275609314264 49.194818751890516))",Saarbrucken,0,0,24,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.098446136131696 49.190371531797574, 7.098616620955513 49.18592430782338, 7.091885095002861 49.185813248418086, 7.091714007497742 49.19026045507913, 7.098446136131696 49.190371531797574))",Saarbrucken,0,1,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.098616620955513 49.18592430782338, 7.098787063799036 49.181477079967976, 7.0977228012867695 49.181459548647744, 7.097585900000001 49.181483300000004, 7.096410910255037 49.181437924694286, 7.092056140379524 49.18136603787275, 7.091885095002861 49.185813248418086, 7.098616620955513 49.18592430782338))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.098787063799036 49.181477079967976, 7.098794863304647 49.18127354744965, 7.0977228012867695 49.181459548647744, 7.098787063799036 49.181477079967976))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.096410910255037 49.181437924694286, 7.096213500000001 49.1814303, 7.094185800000001 49.1812834, 7.0920950717352325 49.18035366206314, 7.092056140379524 49.18136603787275, 7.096410910255037 49.181437924694286))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.0961290974468545 49.250704450928104, 7.099284765818827 49.252685460404074, 7.102795556476077 49.25274318621758, 7.102966025651714 49.248295999291614, 7.096226007145969 49.248185090244206, 7.0961290974468545 49.250704450928104))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.099284765818827 49.252685460404074, 7.099779 49.2529957, 7.102550000000001 49.254268999999994, 7.102739192814331 49.25421335515061, 7.102795556476077 49.25274318621758, 7.099284765818827 49.252685460404074))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.102966025651714 49.248295999291614, 7.103136452808847 49.24384880848665, 7.096397038928017 49.243737916731384, 7.096226007145969 49.248185090244206, 7.102966025651714 49.248295999291614))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.103136452808847 49.24384880848665, 7.103306837960827 49.23940161380275, 7.09656802855613 49.23929073933653, 7.096397038928017 49.243737916731384, 7.103136452808847 49.24384880848665))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.103306837960827 49.23940161380275, 7.103477181121002 49.234954415239955, 7.096738976043701 49.23484355805971, 7.09656802855613 49.23929073933653, 7.103306837960827 49.23940161380275))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.103477181121002 49.234954415239955, 7.103647482302708 49.23050721279836, 7.096909881404117 49.23039637290099, 7.096738976043701 49.23484355805971, 7.103477181121002 49.234954415239955))",Saarbrucken,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.103647482302708 49.23050721279836, 7.10381774151928 49.226060006478, 7.097080744650757 49.22594918386044, 7.096909881404117 49.23039637290099, 7.103647482302708 49.23050721279836))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.10381774151928 49.226060006478, 7.103987958784045 49.221612796278954, 7.097251565796998 49.221501990938116, 7.097080744650757 49.22594918386044, 7.10381774151928 49.226060006478))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.103987958784045 49.221612796278954, 7.104158134110324 49.21716558220128, 7.097422344856206 49.21705479413408, 7.097251565796998 49.221501990938116, 7.103987958784045 49.221612796278954))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.104158134110324 49.21716558220128, 7.104328267511434 49.21271836424505, 7.097593081841745 49.212607593448396, 7.097422344856206 49.21705479413408, 7.104158134110324 49.21716558220128))",Saarbrucken,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.104328267511434 49.21271836424505, 7.104498359000686 49.2082711424103, 7.097763776766973 49.20816038888113, 7.097593081841745 49.212607593448396, 7.104328267511434 49.21271836424505))",Saarbrucken,0,1,22,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.104498359000686 49.2082711424103, 7.1046684085913805 49.203823916697125, 7.097934429645239 49.20371318043236, 7.097763776766973 49.20816038888113, 7.104498359000686 49.2082711424103))",Saarbrucken,0,2,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.1046684085913805 49.203823916697125, 7.104838416296818 49.19937668710557, 7.09810504048989 49.19926596810212, 7.097934429645239 49.20371318043236, 7.1046684085913805 49.203823916697125))",Saarbrucken,0,0,22,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.104838416296818 49.19937668710557, 7.1050083821302925 49.194929453635716, 7.098275609314264 49.194818751890516, 7.09810504048989 49.19926596810212, 7.104838416296818 49.19937668710557))",Saarbrucken,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.1050083821302925 49.194929453635716, 7.1051783061050875 49.1904822162876, 7.098446136131696 49.190371531797574, 7.098275609314264 49.194818751890516, 7.1050083821302925 49.194929453635716))",Saarbrucken,0,0,54,0,0,1,0,0,21,0,1,0,0,0,4,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.1051783061050875 49.1904822162876, 7.105348188234485 49.18603497506132, 7.098616620955513 49.18592430782338, 7.098446136131696 49.190371531797574, 7.1051783061050875 49.1904822162876))",Saarbrucken,0,3,30,0,0,0,0,1,13,0,1,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.105348188234485 49.18603497506132, 7.105518028531761 49.18158772995689, 7.098787063799036 49.181477079967976, 7.098616620955513 49.18592430782338, 7.105348188234485 49.18603497506132))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.105518028531761 49.18158772995689, 7.105599788629252 49.17944646096719, 7.1035219 49.1803003, 7.1014308999999995 49.180768300000004, 7.099475799999999 49.18115540000001, 7.098794863304647 49.18127354744965, 7.098787063799036 49.181477079967976, 7.105518028531761 49.18158772995689))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.102739192814331 49.25421335515061, 7.102822 49.25418899999999, 7.103244 49.2543, 7.1034630000000005 49.254222199999994, 7.1040649 49.254706199999994, 7.103791900000001 49.25548509999999, 7.1035219 49.255950000000006, 7.1039809 49.25590400000001, 7.104211800000001 49.255973, 7.1045748 49.25607599999999, 7.104737 49.25612170000001, 7.1048728 49.25616000000001, 7.1082128 49.2563988, 7.1080433 49.255825699999995, 7.1094263332543575 49.2557300980388, 7.109536221132653 49.25285371946996, 7.102795556476077 49.25274318621758, 7.102739192814331 49.25421335515061))",Saarbrucken,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.109536221132653 49.25285371946996, 7.109706085521397 49.24840651530998, 7.102966025651714 49.248295999291614, 7.102795556476077 49.25274318621758, 7.109536221132653 49.25285371946996))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.109706085521397 49.24840651530998, 7.109875908040473 49.243959307274075, 7.103136452808847 49.24384880848665, 7.102966025651714 49.248295999291614, 7.109706085521397 49.24840651530998))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.109875908040473 49.243959307274075, 7.110045688703184 49.2395120953623, 7.103306837960827 49.23940161380275, 7.103136452808847 49.24384880848665, 7.109875908040473 49.243959307274075))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.110045688703184 49.2395120953623, 7.11021542752283 49.23506487957472, 7.103477181121002 49.234954415239955, 7.103306837960827 49.23940161380275, 7.110045688703184 49.2395120953623))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.11021542752283 49.23506487957472, 7.1103851245127 49.2306176599114, 7.103647482302708 49.23050721279836, 7.103477181121002 49.234954415239955, 7.11021542752283 49.23506487957472))",Saarbrucken,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1
"POLYGON ((7.1103851245127 49.2306176599114, 7.110554779686082 49.2261704363724, 7.10381774151928 49.226060006478, 7.103647482302708 49.23050721279836, 7.1103851245127 49.2306176599114))",Saarbrucken,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0.0,1
"POLYGON ((7.110554779686082 49.2261704363724, 7.110724393056259 49.22172320895779, 7.103987958784045 49.221612796278954, 7.10381774151928 49.226060006478, 7.110554779686082 49.2261704363724))",Saarbrucken,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.110724393056259 49.22172320895779, 7.110893964636501 49.21727597766761, 7.104158134110324 49.21716558220128, 7.103987958784045 49.221612796278954, 7.110724393056259 49.22172320895779))",Saarbrucken,0,1,16,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.110893964636501 49.21727597766761, 7.111063494440081 49.212828742501934, 7.104328267511434 49.21271836424505, 7.104158134110324 49.21716558220128, 7.110893964636501 49.21727597766761))",Saarbrucken,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.111063494440081 49.212828742501934, 7.111232982480257 49.208381503460835, 7.104498359000686 49.2082711424103, 7.104328267511434 49.21271836424505, 7.111063494440081 49.212828742501934))",Saarbrucken,0,2,61,0,0,0,0,0,23,0,0,0,0,0,1,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.111232982480257 49.208381503460835, 7.11140242877029 49.203934260544365, 7.1046684085913805 49.203823916697125, 7.104498359000686 49.2082711424103, 7.111232982480257 49.208381503460835))",Saarbrucken,0,3,70,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0.0,0,4.013376674564995,0
"POLYGON ((7.11140242877029 49.203934260544365, 7.111571833323431 49.19948701375259, 7.104838416296818 49.19937668710557, 7.1046684085913805 49.203823916697125, 7.11140242877029 49.203934260544365))",Saarbrucken,0,0,78,0,0,1,0,0,36,0,1,0,0,0,0,0,0,0.0,0,4.013376674564997,1
"POLYGON ((7.111571833323431 49.19948701375259, 7.1117411961529235 49.19503976308556, 7.1050083821302925 49.194929453635716, 7.104838416296818 49.19937668710557, 7.111571833323431 49.19948701375259))",Saarbrucken,0,3,54,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.1117411961529235 49.19503976308556, 7.111910517272009 49.190592508543354, 7.1051783061050875 49.1904822162876, 7.1050083821302925 49.194929453635716, 7.1117411961529235 49.19503976308556))",Saarbrucken,0,4,16,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.111910517272009 49.190592508543354, 7.111931936474451 49.1900298503906, 7.1093772 49.18934149999999, 7.1090073 49.1893535, 7.1090923 49.1891165, 7.1084510000000005 49.1887556, 7.108270000000001 49.18869819999999, 7.1085113 49.1884138, 7.108047 49.1881852, 7.1076662 49.1882622, 7.107052400000001 49.1884965, 7.1069257 49.188184299999996, 7.106043032659583 49.186046375963656, 7.105348188234485 49.18603497506132, 7.1051783061050875 49.1904822162876, 7.111910517272009 49.190592508543354))",Saarbrucken,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.106043032659583 49.186046375963656, 7.1059388000000006 49.185793899999986, 7.1058458 49.1856719, 7.106502700000002 49.18523699999999, 7.1067936000000005 49.184981, 7.106947599999999 49.184798, 7.1070506 49.184599999999996, 7.1071006 49.18437109999999, 7.107094600000001 49.184066099999995, 7.107368600000001 49.18383309999999, 7.1077785 49.1835512, 7.108482400000001 49.18318119999999, 7.1089954 49.1822813, 7.109352847743573 49.18165059471828, 7.105518028531761 49.18158772995689, 7.105348188234485 49.18603497506132, 7.106043032659583 49.186046375963656))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.109352847743573 49.18165059471828, 7.1100048000000005 49.180500200000004, 7.111515715987098 49.17723596172383, 7.1094857835059 49.1772027379089, 7.107795200000001 49.1781414, 7.1066889 49.178998899999996, 7.105599788629252 49.17944646096719, 7.105518028531761 49.18158772995689, 7.109352847743573 49.18165059471828))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.111515715987098 49.17723596172383, 7.111997500000001 49.176194999999986, 7.1103957 49.17669749999999, 7.1094857835059 49.1772027379089, 7.111515715987098 49.17723596172383))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.1094263332543575 49.2557300980388, 7.110164000000001 49.25567909999999, 7.111376400000001 49.255456599999995, 7.1117148 49.255237099999995, 7.111701 49.25513879999999, 7.1116922 49.254993699999986, 7.1115358 49.25483619999999, 7.111390900000001 49.2547157, 7.110190800000001 49.2535721, 7.110113300000001 49.25347799999999, 7.110113900000001 49.2533152, 7.1101549 49.25321929999999, 7.1102734 49.2531129, 7.1104844 49.253035899999986, 7.110668800000001 49.25302289999998, 7.111688700000001 49.253085299999995, 7.112054999999999 49.252955799999995, 7.112132412520562 49.252896186714764, 7.109536221132653 49.25285371946996, 7.1094263332543575 49.2557300980388))",Saarbrucken,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.112132412520562 49.252896186714764, 7.1121372 49.25289250000001, 7.1122501 49.252751999999994, 7.112283 49.25254700000001, 7.112056800000001 49.251748, 7.112082200000001 49.2516304, 7.1121434 49.25154409999999, 7.112175599999999 49.2514993, 7.112324199999999 49.2513892, 7.112457 49.2513316, 7.1127460000000005 49.251284299999995, 7.114197400000001 49.25116200000001, 7.1157253 49.2510658, 7.116050900000001 49.25102119999999, 7.116211900000001 49.250983799999986, 7.116355136838307 49.25090906774221, 7.116446186608501 49.24851663829342, 7.109706085521397 49.24840651530998, 7.109536221132653 49.25285371946996, 7.112132412520562 49.252896186714764))",Saarbrucken,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.116446186608501 49.24851663829342, 7.116615404476423 49.24406941308778, 7.109875908040473 49.243959307274075, 7.109706085521397 49.24840651530998, 7.116446186608501 49.24851663829342))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
