,geometry,EV_stations_counts,EV_stations_aperage,EV_stations_voltage,EV_stations_capacity,EV_stations_geomery,population,landuse,nodes,edges,density,parking_count,parking_types,restaurant_count,library_count,Community_centre_count,school_count,university_count,park_count,townhall_count,government_count,civic_count,commercial_count,retail_count,place_of_worship_count
1402,"POLYGON ((13.350838194612745 52.446091876834274, 13.351004865255542 52.441629486414755, 13.34368627026729 52.441527193800226, 13.343518860727047 52.44598956783472, 13.350838194612745 52.446091876834274))",0,[],[],[],[],10.022101410748053,Other,3,4,0.6666666666666666,1,{'street_side': 1},0,0,1,0,0,0,0,0,0,3,0,0
1403,"POLYGON ((13.351004865255542 52.441629486414755, 13.35117149224403 52.43716709223486, 13.343853635959936 52.43706481600202, 13.34368627026729 52.441527193800226, 13.351004865255542 52.441629486414755))",1,[[nan]],[[nan]],[['1']],[[<POINT (13.344 52.439)>]],10.022101410748055,Other,9,16,0.2222222222222222,7,"{'surface': 5, 'underground': 2}",1,0,2,0,0,0,0,0,0,1,0,0
1404,"POLYGON ((13.35117149224403 52.43716709223486, 13.35133807559344 52.43270469429457, 13.344020957820291 52.43260243444016, 13.343853635959936 52.43706481600202, 13.35117149224403 52.43716709223486))",0,[],[],[],[],10.022101410748053,Other,19,34,0.09941520467836257,9,"{'surface': 4, 'street_side': 2}",2,1,0,0,0,1,0,0,0,0,0,2
1405,"POLYGON ((13.35133807559344 52.43270469429457, 13.351504615318994 52.4282422925939, 13.344188235863644 52.42814004911459, 13.344020957820291 52.43260243444016, 13.35133807559344 52.43270469429457))",0,[],[],[],[],10.022101410748055,Other,9,16,0.2222222222222222,15,"{'surface': 13, 'underground': 1}",0,0,1,0,0,0,0,0,0,0,0,0
1406,"POLYGON ((13.351504615318994 52.4282422925939, 13.351671111435909 52.423779887132824, 13.344355470105278 52.42367766002535, 13.344188235863644 52.42814004911459, 13.351504615318994 52.4282422925939))",0,[],[],[],[],10.022101410748055,residential,5,8,0.4,9,{'surface': 9},1,0,0,0,0,0,0,0,0,0,0,0
1407,"POLYGON ((13.351671111435909 52.423779887132824, 13.351837563959396 52.419317477911314, 13.344522660560468 52.41921526717237, 13.344355470105278 52.42367766002535, 13.351671111435909 52.423779887132824))",0,[],[],[],[],10.022101410748053,residential,9,18,0.25,1,{'surface': 1},0,0,0,1,0,0,0,0,0,0,0,0
1408,"POLYGON ((13.351837563959396 52.419317477911314, 13.352003972904653 52.414855064929405, 13.344689807244485 52.414752870555695, 13.344522660560468 52.41921526717237, 13.351837563959396 52.419317477911314))",0,[],[],[],[],10.022101410748055,residential,11,24,0.21818181818181817,0,{},1,0,0,0,0,0,0,0,0,0,0,0
1409,"POLYGON ((13.352003972904653 52.414855064929405, 13.352170338286879 52.41039264818705, 13.344856910172588 52.41029047017529, 13.344689807244485 52.414752870555695, 13.352003972904653 52.414855064929405))",0,[],[],[],[],10.022101410748053,residential,9,18,0.25,7,"{'surface': 4, 'street_side': 1, 'multi-storey': 1}",1,0,1,0,0,0,0,0,0,0,1,1
1410,"POLYGON ((13.352170338286879 52.41039264818705, 13.352336660121258 52.40593022768425, 13.346045733035567 52.40584236775097, 13.3459452 52.4059042, 13.344999508401168 52.40648152856258, 13.344856910172588 52.41029047017529, 13.352170338286879 52.41039264818705))",0,[],[],[],[],10.022101410748053,Other,3,4,0.6666666666666666,5,"{'surface': 3, 'multi-storey': 2}",0,0,0,0,0,0,0,0,0,0,3,0
1411,"POLYGON ((13.352336660121258 52.40593022768425, 13.352478921792546 52.40211241208775, 13.3519823 52.40234689999998, 13.3516483 52.40250600000001, 13.351189 52.40272639999999, 13.3509697 52.40283410000001, 13.350831 52.4029022, 13.3507039 52.40297539999999, 13.3503476 52.4031825, 13.3497651 52.403533, 13.3494661 52.40370920000001, 13.3491461 52.4039055, 13.3486963 52.4041952, 13.3477404 52.404804599999984, 13.3468966 52.40532069999999, 13.3460582 52.40583469999999, 13.346045733035567 52.40584236775097, 13.352336660121258 52.40593022768425))",0,[],[],[],[],10.022101410748055,residential,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
1412,"POLYGON ((13.34416764312057 52.62373018694041, 13.3447531 52.623698399999995, 13.3453395 52.6236655, 13.3456014 52.623651800000005, 13.3457919 52.62364089999999, 13.3459507 52.62363520000001, 13.3464821 52.62361730000001, 13.346699100000002 52.62360979999999, 13.346965600000003 52.62361729999999, 13.3470882 52.62362069999999, 13.3481607 52.623691699999995, 13.3489052 52.62374149999999, 13.3491363 52.6237573, 13.3494203 52.623774199999986, 13.3500435 52.62380759999999, 13.3510725 52.62386329999999, 13.3513648 52.622762900000005, 13.3514836 52.62273080000001, 13.351556738546117 52.622764441268394, 13.351652172839556 52.620224665155824, 13.344303826004335 52.62012217019628, 13.34416764312057 52.62373018694041))",0,[],[],[],[],10.022101410748055,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
1413,"POLYGON ((13.351652172839556 52.620224665155824, 13.351819811454503 52.61576240494249, 13.344472211123175 52.615659926424456, 13.344303826004335 52.62012217019628, 13.351652172839556 52.620224665155824))",0,[],[],[],[],10.022101410748055,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
1414,"POLYGON ((13.351819811454503 52.61576240494249, 13.351987406011366 52.61130014097244, 13.344640551987991 52.61119767889259, 13.344472211123175 52.615659926424456, 13.351819811454503 52.61576240494249))",0,[],[],[],[],10.022101410748055,residential,6,12,0.4,0,{},0,0,0,0,0,0,0,0,0,0,0,0
1415,"POLYGON ((13.351987406011366 52.61130014097244, 13.352154956525593 52.606837873245716, 13.344808848614301 52.606735427600704, 13.344640551987991 52.61119767889259, 13.351987406011366 52.61130014097244))",0,[],[],[],[],10.022101410748053,residential,12,22,0.16666666666666666,1,{'surface': 1},0,0,0,0,0,1,0,0,0,0,0,0
1416,"POLYGON ((13.352154956525593 52.606837873245716, 13.352322463012626 52.602375601762255, 13.344977101017612 52.60227317254879, 13.344808848614301 52.606735427600704, 13.352154956525593 52.606837873245716))",0,[],[],[],[],10.022101410748055,Other,5,8,0.4,5,{'surface': 5},0,0,0,0,0,0,0,0,0,0,0,1
1417,"POLYGON ((13.352322463012626 52.602375601762255, 13.3524899254879 52.59791332652209, 13.34514530921343 52.59781091373681, 13.344977101017612 52.60227317254879, 13.352322463012626 52.602375601762255))",0,[],[],[],[],10.022101410748055,Other,0,0,0.0,4,{'surface': 4},0,0,1,0,0,0,0,0,0,0,0,0
1418,"POLYGON ((13.3524899254879 52.59791332652209, 13.352657343966841 52.59345104752517, 13.34531347321725 52.59334865116478, 13.34514530921343 52.59781091373681, 13.3524899254879 52.59791332652209))",0,[],[],[],[],10.022101410748053,Other,17,30,0.11029411764705882,8,{'surface': 8},2,1,2,0,0,0,0,0,0,0,6,0
1419,"POLYGON ((13.352657343966841 52.59345104752517, 13.352824718464868 52.58898876477152, 13.345481593044557 52.58888638483269, 13.34531347321725 52.59334865116478, 13.352657343966841 52.59345104752517))",0,[],[],[],[],10.022101410748055,Other,10,16,0.17777777777777778,2,{'surface': 2},2,0,0,0,0,0,0,0,0,0,1,0
1420,"POLYGON ((13.352824718464868 52.58898876477152, 13.352992048997391 52.58452647826111, 13.345649668710834 52.58442411474051, 13.345481593044557 52.58888638483269, 13.352824718464868 52.58898876477152))",0,[],[],[],[],10.022101410748055,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
1421,"POLYGON ((13.352992048997391 52.58452647826111, 13.35315933557982 52.58006418799395, 13.345817700231553 52.57996184088827, 13.345649668710834 52.58442411474051, 13.352992048997391 52.58452647826111))",0,[],[],[],[],10.022101410748055,industrial,0,0,0.0,1,{'surface': 1},0,0,0,0,0,0,0,0,0,7,0,0
1422,"POLYGON ((13.35315933557982 52.58006418799395, 13.353326578227547 52.57560189396998, 13.34598568762218 52.575499563275905, 13.345817700231553 52.57996184088827, 13.35315933557982 52.58006418799395))",1,[[nan]],[[nan]],[['1']],[[<POINT (13.35 52.576)>]],10.022101410748055,Other,8,13,0.23214285714285715,2,"{'street_side': 1, 'surface': 1}",1,0,0,0,0,2,0,0,0,0,1,0
1423,"POLYGON ((13.353326578227547 52.57560189396998, 13.353493776955963 52.57113959618926, 13.346153630898174 52.57103728190344, 13.34598568762218 52.575499563275905, 13.353326578227547 52.57560189396998))",0,[],[],[],[],10.022101410748055,Other,15,27,0.12857142857142856,3,{'surface': 2},0,0,1,0,0,1,0,0,0,0,0,2
1424,"POLYGON ((13.353493776955963 52.57113959618926, 13.353660931780453 52.56667729465173, 13.346321530074984 52.566574996770875, 13.346153630898174 52.57103728190344, 13.353493776955963 52.57113959618926))",0,[],[],[],[],10.022101410748055,Other,21,38,0.09047619047619047,2,{'surface': 2},1,0,0,0,0,0,0,0,0,1,3,0
1425,"POLYGON ((13.353660931780453 52.56667729465173, 13.35382804271639 52.56221498935739, 13.346489385168054 52.562112707878164, 13.346321530074984 52.566574996770875, 13.353660931780453 52.56667729465173))",0,[],[],[],[],10.022101410748053,Other,10,20,0.2222222222222222,2,{'surface': 2},1,0,0,0,0,0,0,0,0,0,1,0
1426,"POLYGON ((13.35382804271639 52.56221498935739, 13.353995109779143 52.55775268030622, 13.34665719619282 52.557650415225325, 13.346489385168054 52.562112707878164, 13.35382804271639 52.56221498935739))",0,[],[],[],[],10.022101410748057,residential,8,18,0.32142857142857145,3,{'surface': 3},0,0,0,0,0,0,0,0,0,0,0,0
1427,"POLYGON ((13.353995109779143 52.55775268030622, 13.354162132984072 52.55329036749824, 13.34682496316471 52.55318811881236, 13.34665719619282 52.557650415225325, 13.353995109779143 52.55775268030622))",0,[],[],[],[],10.022101410748055,Other,4,6,0.5,2,{'surface': 1},0,0,0,0,0,0,0,0,0,0,0,0
1428,"POLYGON ((13.354162132984072 52.55329036749824, 13.35432911234653 52.548828050933416, 13.34699268609915 52.54872581863923, 13.34682496316471 52.55318811881236, 13.354162132984072 52.55329036749824))",0,[],[],[],[],10.022101410748053,Other,16,26,0.10833333333333334,4,"{'lane': 2, 'surface': 1}",8,0,0,0,0,0,0,0,0,0,8,1
1429,"POLYGON ((13.35432911234653 52.548828050933416, 13.354496047881863 52.544365730611744, 13.347160365011545 52.54426351470595, 13.34699268609915 52.54872581863923, 13.35432911234653 52.548828050933416))",1,[[nan]],[[nan]],[['2']],[[<POINT (13.354 52.547)>]],10.022101410748053,Other,17,37,0.13602941176470587,4,{'surface': 4},3,0,2,1,0,2,0,0,0,0,0,2
1430,"POLYGON ((13.354496047881863 52.544365730611744, 13.354662939605408 52.5399034065332, 13.34732799991731 52.53980120701248, 13.347160365011545 52.54426351470595, 13.354496047881863 52.544365730611744))",0,[],[],[],[],10.022101410748053,Other,18,32,0.10457516339869281,9,"{'street_side': 7, 'surface': 2}",5,0,0,0,0,1,0,0,0,0,0,0
1431,"POLYGON ((13.354662939605408 52.5399034065332, 13.354829787532497 52.535441078697794, 13.347495590831837 52.53533889555885, 13.34732799991731 52.53980120701248, 13.354662939605408 52.5399034065332))",2,"[[nan], [nan]]","[[nan], [nan]]","[['2'], ['2']]","[[<POINT (13.353 52.536)>], [<POINT (13.349 52.539)>]]",10.022101410748055,Other,2,2,1.0,3,{'surface': 3},0,0,0,0,0,0,0,0,0,5,6,0
1432,"POLYGON ((13.354829787532497 52.535441078697794, 13.354996591678455 52.53097874710549, 13.347663137770525 52.53087658034501, 13.347495590831837 52.53533889555885, 13.354829787532497 52.535441078697794))",1,[[nan]],[[nan]],[['2']],[[<POINT (13.35 52.535)>]],10.022101410748055,residential,15,31,0.14761904761904762,1,{'street_side': 1},2,0,0,0,0,0,0,0,0,1,4,2
1433,"POLYGON ((13.354996591678455 52.53097874710549, 13.355163352058595 52.52651641175633, 13.347830640748752 52.526414261371, 13.347663137770525 52.53087658034501, 13.354996591678455 52.53097874710549))",1,[[nan]],[[nan]],[['2']],[[<POINT (13.35 52.53)>]],10.022101410748053,Other,12,28,0.21212121212121213,13,"{'surface': 12, 'street_side': 1}",3,0,1,0,0,0,0,0,2,1,0,1
1434,"POLYGON ((13.355163352058595 52.52651641175633, 13.35533006868823 52.52205407265024, 13.347998099781899 52.52195193863676, 13.347830640748752 52.526414261371, 13.355163352058595 52.52651641175633))",1,[[nan]],[[nan]],[['2']],[[<POINT (13.349 52.524)>]],10.022101410748053,Other,9,14,0.19444444444444445,6,"{'street_side': 3, 'surface': 2, 'multi-storey': 1}",14,0,2,0,0,0,0,0,2,1,0,1
1435,"POLYGON ((13.35533006868823 52.52205407265024, 13.355496741582662 52.51759172978725, 13.348165514885332 52.51748961214231, 13.347998099781899 52.52195193863676, 13.35533006868823 52.52205407265024))",1,[[nan]],[[nan]],[['2']],[[<POINT (13.35 52.522)>]],10.022101410748053,Other,5,10,0.5,7,"{'surface': 4, 'lane': 2}",0,0,0,0,0,1,0,0,0,0,0,0
1436,"POLYGON ((13.355496741582662 52.51759172978725, 13.355663370757181 52.513129383167325, 13.348332886074418 52.51302728188764, 13.348165514885332 52.51748961214231, 13.355496741582662 52.51759172978725))",0,[],[],[],[],10.022101410748055,Other,13,15,0.09615384615384616,1,{'surface': 1},0,0,0,0,0,0,0,2,4,0,0,0
1437,"POLYGON ((13.355663370757181 52.513129383167325, 13.355829956227078 52.50866703279048, 13.34850021336451 52.50856494787273, 13.348332886074418 52.51302728188764, 13.355663370757181 52.513129383167325))",0,[],[],[],[],10.022101410748055,Other,6,7,0.23333333333333334,1,{'street_side': 1},0,0,0,0,0,2,0,0,0,0,0,0
1438,"POLYGON ((13.355829956227078 52.50866703279048, 13.35599649800763 52.50420467865668, 13.348667496770956 52.50410261009757, 13.34850021336451 52.50856494787273, 13.355829956227078 52.50866703279048))",2,"[[nan], ['32']]","[[nan], ['400']]","[['2'], ['2']]","[[<POINT (13.355 52.506)>], [<POINT (13.349 52.508)>]]",10.022101410748055,Other,25,35,0.058333333333333334,5,"{'street_side': 3, 'surface': 1}",2,0,0,0,0,2,0,0,0,3,0,0
1439,"POLYGON ((13.35599649800763 52.50420467865668, 13.356162996114112 52.49974232076594, 13.348834736309092 52.49964026856218, 13.348667496770956 52.50410261009757, 13.35599649800763 52.50420467865668))",3,"[['20'], [nan], [nan]]","[['250'], [nan], [nan]]","[['2'], ['2'], ['2']]","[[<POINT (13.353 52.504)>], [<POINT (13.353 52.504)>], [<POINT (13.35 52.5)>]]",10.022101410748055,Other,26,43,0.06615384615384616,5,"{'surface': 4, 'multi-storey': 1}",8,0,1,0,0,0,0,0,0,1,2,1
1440,"POLYGON ((13.356162996114112 52.49974232076594, 13.356329450561788 52.495279959118214, 13.349001931994259 52.495177923266496, 13.348834736309092 52.49964026856218, 13.356162996114112 52.49974232076594))",0,[],[],[],[],10.022101410748055,Other,17,35,0.12867647058823528,20,"{'street_side': 17, 'rooftop': 1, 'surface': 1, 'multi-storey': 1}",22,0,0,0,0,0,0,0,0,1,2,0
1441,"POLYGON ((13.356329450561788 52.495279959118214, 13.356495861365916 52.490817593713544, 13.349169083841774 52.49071557421057, 13.349001931994259 52.495177923266496, 13.356329450561788 52.495279959118214))",1,[[nan]],[[nan]],[['11']],[[<POINT (13.35 52.495)>]],10.022101410748053,residential,18,38,0.12418300653594772,7,"{'surface': 5, 'underground': 1}",11,0,1,4,0,2,0,0,0,0,1,1
1442,"POLYGON ((13.356495861365916 52.490817593713544, 13.356662228541747 52.48635522455186, 13.349336191866962 52.486253221394335, 13.349169083841774 52.49071557421057, 13.356495861365916 52.490817593713544))",2,"[[nan], [nan]]","[[nan], [nan]]","[['2'], ['2']]","[[<POINT (13.35 52.488)>], [<POINT (13.355 52.487)>]]",10.022101410748055,Other,24,49,0.08876811594202899,14,"{'street_side': 13, 'underground': 1}",34,0,0,1,0,2,0,0,0,9,0,1
1443,"POLYGON ((13.356662228541747 52.48635522455186, 13.356828552104526 52.48189285163319, 13.349503256085132 52.48179086481783, 13.349336191866962 52.486253221394335, 13.356662228541747 52.48635522455186))",2,"[['50'], [nan]]","[[nan], [nan]]","[['2'], ['3']]","[[<POINT (13.351 52.483)>], [<POINT (13.351 52.483)>]]",10.022101410748053,Other,15,25,0.11904761904761904,18,"{'surface': 7, 'street_side': 5, 'underground': 2, 'lane': 2, 'rooftop': 1}",6,1,2,1,0,1,0,0,1,8,1,2
1444,"POLYGON ((13.356828552104526 52.48189285163319, 13.356994832069486 52.47743047495752, 13.349670276511587 52.47732850448103, 13.349503256085132 52.48179086481783, 13.356828552104526 52.48189285163319))",2,"[[nan], [nan]]","[[nan], [nan]]","[[nan], ['12']]","[[<POINT (13.357 52.482)>], [<POINT (13.356 52.481)>]]",10.022101410748053,Other,18,31,0.10130718954248366,11,"{'lane': 5, 'surface': 3, 'street_side': 2}",10,0,1,0,0,0,0,0,0,25,3,1
1445,"POLYGON ((13.356994832069486 52.47743047495752, 13.357161068451857 52.47296809452484, 13.349837253161624 52.47286614038391, 13.349670276511587 52.47732850448103, 13.356994832069486 52.47743047495752))",0,[],[],[],[],10.022101410748055,Other,18,19,0.06209150326797386,1,{'surface': 1},1,0,0,0,0,0,0,0,0,4,0,0
1446,"POLYGON ((13.357161068451857 52.47296809452484, 13.35732726126686 52.46850571033514, 13.350004186050532 52.468403772526486, 13.349837253161624 52.47286614038391, 13.357161068451857 52.47296809452484))",0,[],[],[],[],10.022101410748055,Other,0,0,0.0,0,{},1,0,1,0,0,0,0,0,0,0,0,0
1447,"POLYGON ((13.35732726126686 52.46850571033514, 13.357493410529713 52.46404332238838, 13.350171075193593 52.46394140090873, 13.350004186050532 52.468403772526486, 13.35732726126686 52.46850571033514))",0,[],[],[],[],10.022101410748053,Other,0,0,0.0,2,{},0,0,0,0,0,0,0,0,0,0,0,0
1448,"POLYGON ((13.357493410529713 52.46404332238838, 13.357659516255618 52.45958093068458, 13.35033792060608 52.45947902553065, 13.350171075193593 52.46394140090873, 13.357493410529713 52.46404332238838))",0,[],[],[],[],10.022101410748053,Other,0,0,0.0,1,{'surface': 1},1,0,0,0,0,0,0,0,0,0,1,0
1449,"POLYGON ((13.357659516255618 52.45958093068458, 13.357825578459776 52.455118535223725, 13.350504722303263 52.4550166463922, 13.35033792060608 52.45947902553065, 13.357659516255618 52.45958093068458))",0,[],[],[],[],10.022101410748057,Other,4,6,0.5,2,{'surface': 2},0,0,0,0,0,0,0,0,0,0,0,0
1450,"POLYGON ((13.357825578459776 52.455118535223725, 13.357991597157383 52.45065613600582, 13.3506714803004 52.45055426349342, 13.350504722303263 52.4550166463922, 13.357825578459776 52.455118535223725))",0,[],[],[],[],10.022101410748055,Other,12,30,0.22727272727272727,4,{'surface': 4},0,0,0,0,2,0,0,0,0,0,0,0
1451,"POLYGON ((13.357991597157383 52.45065613600582, 13.35815757236362 52.446193733030825, 13.350838194612745 52.446091876834274, 13.3506714803004 52.45055426349342, 13.357991597157383 52.45065613600582))",1,[[nan]],[[nan]],[['3']],[[<POINT (13.354 52.449)>]],10.022101410748055,Other,17,36,0.1323529411764706,3,{'surface': 3},1,0,0,0,0,0,0,0,0,0,5,1
1452,"POLYGON ((13.35815757236362 52.446193733030825, 13.358323504093667 52.44173132629875, 13.351004865255542 52.441629486414755, 13.350838194612745 52.446091876834274, 13.35815757236362 52.446193733030825))",0,[],[],[],[],10.022101410748055,Other,17,33,0.1213235294117647,2,{'surface': 2},1,0,0,0,0,0,0,0,0,0,0,0
1453,"POLYGON ((13.358323504093667 52.44173132629875, 13.358489392362696 52.43726891580957, 13.35117149224403 52.43716709223486, 13.351004865255542 52.441629486414755, 13.358323504093667 52.44173132629875))",1,[[nan]],[[nan]],[['3']],[[<POINT (13.352 52.441)>]],10.022101410748055,Other,13,26,0.16666666666666666,3,{'surface': 3},0,0,0,0,0,1,0,0,0,1,0,1
1454,"POLYGON ((13.358489392362696 52.43726891580957, 13.358655237185866 52.432806501563284, 13.35133807559344 52.43270469429457, 13.35117149224403 52.43716709223486, 13.358489392362696 52.43726891580957))",0,[],[],[],[],10.022101410748055,residential,6,9,0.3,4,{'surface': 4},0,0,0,1,0,2,0,0,0,0,1,0
1455,"POLYGON ((13.358655237185866 52.432806501563284, 13.358821038578338 52.428344083559885, 13.351504615318994 52.4282422925939, 13.35133807559344 52.43270469429457, 13.358655237185866 52.432806501563284))",0,[],[],[],[],10.022101410748053,Other,7,11,0.2619047619047619,4,{'surface': 4},2,0,0,0,0,5,0,0,0,0,0,1
